link,date_time,original_text,length,geo_hint,engagement_signal,product_hint,stage,primary_breakdown_point,channel,root_cause,emotion,emotion_severity,summary_insight,actionability_score_5,fixability_score_5,evidence_strength
https://www.youtube.com/watch?v=dwFnOPCV2VA&lc=UgwfcUBw0mjSeRqw6at4AaABAg,2025-08-05 05:30:00,"sorry!!You again took the worst ma'am.
Icici lombard worst services.
was following up for claim 7 days, the engine parts were around 21k which was very less against my value and love towards my car, so i took it at home.
but icici lombard giving me msg daily morning without fail- Estimate Pending:Dear MAYANKTRIVEDI, We're constantly in touch with the garage to secure the repair estimate for your claim number ×××××.  Once we receive it, we will swiftly proceed with your claim. Thank you for your patience. Team ICICI Lombard.
😂😂😂
The lord mr surveyor said- After 7 days of follow up that- i am not able to understand how exactly this damage has happened to your vehicle.",674,unknown,0,motor,Claims Experience,Claims Processing,Claims / TPA,Process / Documentation Friction,Anger,High,"Event: Claim for engine parts (21k value). Process: Following up for 7 days, surveyor unable to understand damage after follow-up. Outcome: Surveyor stated inability to understand damage, while ICICI Lombard sent daily pending estimate messages, leading to frustration and taking the car home.",4,3,Medium
https://www.youtube.com/watch?v=UjBCpiruozg&lc=Ugxy33mH4eFP_xXt6kR4AaABAg,2025-03-31 05:30:00,"Sir mera hospitalisation aur discharge dono ho chuka hai, but maine tpa ko inform nahi kiya, us case mein can i still proceed with claim, ke intimate karna jaroori hai, mera  bhi corporate health insurance  hai icici lombard ka",227,unknown,2,health,Claims Experience,Claims Filing,Claims / TPA,Process / Documentation Friction,Confusion,Medium,"Hospitalization and discharge completed, but TPA was not informed. Customer is asking if they can still proceed with the claim with ICICI Lombard corporate health insurance, as informing the TPA is mandatory.",3,2,Low
https://www.youtube.com/watch?v=W1rD98xlKN8&lc=Ugxce4URfevVt1Go6NV4AaABAg,2025-03-31 05:30:00,"Maine ye plan apne parents k liye apply kiya tha phir baad me cancel kr diya.

Mujhe bola gya extra 10160 dene honge kyunki mere parents ko hypertension issue hai. Jbki maine inka Waiting period, or recommended ad-ons liya hua tha.... 
ICICI Lombard, Bewakoof bna rha.

Mt lena.... Fass jaoge",292,unknown,0,health,Early Regret / Exit Intent,Policy Purchase,Unknown,Misrepresentation / Incomplete Explanation,Betrayal,High,"Customer applied for a plan for parents, then cancelled it. Was told to pay an extra 10160 due to parents having hypertension, despite having the waiting period and recommended add-ons. Customer feels ICICI Lombard misled them and advises against buying.",4,2,Medium
https://www.youtube.com/watch?v=eBD8oBGq7Rk&lc=UgwXD6G5_5XtlraU7ON4AaABAg.9C3PdFAeoAz9C3jOvRVoi6,2021-03-31 05:30:00, @sushmakumari8901  thanks for reply. But i have seen ICICI Lombard brochures they have sub limits in that on all surgeries. (Brochures page no 9) please clear this doubt then i ll think about taking this policy. Thankyou.,222,unknown,1,health,Onboarding & Policy Understanding,Policy Purchase,Digital / App / Website,Misrepresentation / Incomplete Explanation,Confusion,Medium,Customer has seen ICICI Lombard brochures indicating sub-limits on all surgeries (page 9) and is asking for clarification before considering policy purchase.,3,3,Medium
https://www.youtube.com/watch?v=yilsS11fiIM&lc=UgxIFCvPJSo8adXWPRx4AaABAg,2025-04-08 05:30:00,"Icici lombard ne aaj mere sath b scam kr diya, meri bike service center me khadi h  1 week se, mere pass zero depth insurance b hai phr b mjhe claim dene se mana kr diya ye bol kar ye aapka 3rd party insurance expire ho gya h, jab already zero depth insurance hai to 3rd party insurance se matlab kya hai ,

Sirf inhe chori krna aati h , hum log ki jeb kaat rhe h, policy dete time sab under claim hota h , aur  claim lete time claim dene se mana krdenge",454,unknown,2,unknown,Claims Experience,Claims Rejection,Agent / Advisor,Process / Documentation Friction,Anger,High,"Event: Bike damage. Process: Filed a zero-depth insurance claim with ICICI Lombard. Outcome: Claim rejected stating third-party insurance expired, despite having zero-depth insurance.",3,2,Medium
https://www.youtube.com/watch?v=yilsS11fiIM&lc=UgyJh5zO8gth0nf80i14AaABAg,2024-04-08 05:30:00,"Fraud insurance company h icici Lombard
मेरी अपाचे का शॉकर टूट गया गड्ढे में गिरने से
yhi same kahaani sunane lge
2 mahine baad claim approval diya 
Wo bhi consumer court jane ko bola hmne tb approval diya .
Wo bhi 25% payment krna pda..",237,unknown,2,unknown,Claims Experience,Claims Delay & Partial Approval,Unknown,Process / Documentation Friction,Anger,High,"Event: Bike shocker broke due to pothole. Process: Filed a claim with ICICI Lombard, faced a 2-month delay, and was told to go to consumer court. Outcome: Claim approved after 2 months with a 25% out-of-pocket payment.",3,2,Medium
https://www.youtube.com/watch?v=yilsS11fiIM&lc=Ugy-QVm9fqtILtpCrER4AaABAg,2024-04-08 05:30:00,Bhai maine bhi icici lombard policy liya hu mera accident hua hai meri bhi bike 2 mahine se service centre me hai but policy waale natak kare hai ab mujhe bolre hai k mera normal policy hai zb policy nahi hai 50% claim hoga plzz help me bro main kya karu mera tvs rtr 200 bike hai,280,unknown,2,unknown,Claims Experience,Claims Misclassification,Unknown,Misrepresentation / Incomplete Explanation,Confusion,Medium,"Event: Bike accident. Process: Filed a claim with ICICI Lombard, which is taking 2 months to resolve. Outcome: ICICI Lombard claims it's a normal policy and only 50% claim will be paid, not a ZB policy.",3,2,Medium
https://www.youtube.com/watch?v=OkNLO07AiiU&lc=UgxdJ4CV7U3dskbWyCt4AaABAg,2020-03-31 05:30:00,Main ne agent ko diya paysa us ne Insurance kiya pr chechis no or name bhi sahi nhi dikha raha 2 din ho gya kyse sudhrega khane pr kahta hai ab cancel nhi hoga koi sujhao de 31 august ko expare ho raha tha kya kru icici lobard ka hi hai,236,unknown,0,unknown,Onboarding & Policy Understanding,Policy Issuance Issue,Agent / Advisor,Misrepresentation / Incomplete Explanation,Confusion,Medium,"Event: Paid an agent for ICICI Lombard insurance. Process: The agent provided incorrect cheque details (cheque number and name). Outcome: The policy details are not showing correctly, and the agent says it cannot be cancelled, with the policy expiring on August 31st.",3,2,Medium
https://www.youtube.com/watch?v=XA-JpfSBgE0&lc=UgzydK_dR_gPp5vgF1h4AaABAg,2025-04-05 05:30:00,Bhot bekar he icici lombard pichle saal renew krate time insurance le liye icici ka aur kismat kharab ki car ke samne kutta a gya icici ne sirf bumper replacmenet approval kiya aur fender bhi damage tha uska nhi diya fir 1 mahine bad ek car se accident ho gya jisme LH headlight bumper bonnet aur LH fender damage tha icici ne sirf bonnet ka replacement diya aur fender ka repair baki bumper aur headlight ka repair diya jabki fata hua bumper tha aur dono ke sare clips bhi tute the kahan se repair hoga 20k-25k apne se dena pada bhot raddi company he.,552,unknown,0,unknown,Claims Experience,Partial Claim Approval,Unknown,Process / Documentation Friction,Anger,High,"Event: Car accident involving a dog and a subsequent accident with another car. Process: Filed a claim with ICICI Lombard for bumper, fender, headlight, and bonnet damage. Outcome: ICICI Lombard only approved bumper replacement initially, then only bonnet replacement in the second accident, leaving the user to pay 20k-25k for other damages.",3,2,Medium
https://www.youtube.com/watch?v=XA-JpfSBgE0&lc=UgwBUL4iLkt6ZcpPg8t4AaABAg,2024-04-05 05:30:00,"Sbse jyaada bekar company hai moter claim kiya tha mera privet vehical hai
Last 2 other insurance company  ne claim diya hai
But icic lombard ne mera claim 5 oct 2023 ko ye kahkar reject kar diya ki aapki car rante par chalti hai",229,unknown,0,unknown,Claims Experience,Claims Rejection,Unknown,Process / Documentation Friction,Anger,High,"Event: Motor claim filed for a private vehicle. Process: ICICI Lombard rejected the claim on October 5, 2023. Outcome: Claim rejected with the reason that the car is used for rent, despite previous claims being approved by other companies.",3,2,Medium
https://www.youtube.com/watch?v=ve6sHV2BCM8&lc=UgwYNRd8jFKIUe6fdy94AaABAg,2025-08-31 05:30:00,"icici Health policy... Maine bhi liya hai. Lekin iss company ka service bahut hi kharab hai. Maine HDFC ergo optima secure se Icici Lombard elevate plan main port Kia tha. Ye company mara port details  update nahi kia. Main abhi 3 rd year ka premium bhi de Chuka hu, matlab 3years chal Raha hai abhi. Recently mare wife ka ek operation huwa, apply karne ke bad bhi mujhe cashless nahi mila. Maine khud bill pay Kia hospital main. Reason pucha to bola Mera port detail update nahi kia tha icici Lombard ne. Main 1000 bar customer care pH. Kia kise ke pass koyi solution nahi. Details kyu update nahi kia bata nahi sakta woh log. Ye kiski galti hai. Aap loghi batao. Abhi mujhe bol rahe hai Reimbursement ke liye apply Karo. Maine Kia. Abhi Tak koyi solution nahi. Kal ek form diya couter offer ke liye... waha likha hai Mujhe Elevate plan se health sheild product main Jana hoga. Mujhe 4000/ ka discount milega Jo main esh saal ka premium diya ush main. but reimbursement  amount milega ya nahi woh nahi likha. Form main sigh karne ke liya kaha gaya. Agar main 10 days ke andar sign nahi karunga toh likha hai Mera pura ish saal premium wapah karega aur Jo main policy liya woh terminate ho jayega. Ye froud company hai... Inka customer care service worst se worst hai. Inka kisi bhi bat ka koyi bharosa nahi hai. Main aap logo ko suggest kar Raha hu ICICI health policy kabhi mat lena.",1385,unknown,0,health,Claims Experience,Claims Experience,Unknown,Process / Documentation Friction,Anger,High,"Customer ported from HDFC Ergo to ICICI Lombard health policy. Despite being in the 3rd year and paying premiums, ICICI Lombard failed to update porting details. When the wife had an operation, cashless facility was denied, forcing the customer to pay out-of-pocket. Customer care provided no solution. Later, offered a switch to a different plan with a discount but no clarity on reimbursement, with a threat of policy termination if not signed within 10 days. Customer labels the company as fraudulent with worst customer service.",3,2,Medium
https://www.youtube.com/watch?v=kIOnjyHhALQ&lc=Ugyje6v1uaxXcEwtJ3N4AaABAg,2024-04-05 05:30:00,"Bro i have one question, meri activa ka accident hua ek cow k sath, insurance ko 3years 1 month hue the jb mene repair centre pr submit ki apni activa, 
Policy 5 years ki h icici Lombard ki, 
Ab muje call aa rha h ki muje sirf 45% claim milega, 
Kya mai unko bol k claim% badhwa skta hu near about 60%  tk? 
Plz reply",317,unknown,2,motor,Claims Experience,Claims Experience,Unknown,Process / Documentation Friction,Confusion,Medium,"Customer's Activa had an accident with a cow, 3 years and 1 month after policy purchase (5-year ICICI Lombard policy). Repair center is stating only 45% claim will be received and customer is asking if they can negotiate to increase it to 60%.",3,3,Medium
https://www.youtube.com/watch?v=kIOnjyHhALQ&lc=Ugzv_QJYM3l8uq0jFKV4AaABAg,2023-04-05 05:30:00,"Sir mera Activa 5g ka  hae std model 
Sir mera silencer Tut gya accudnet ki vajah sae plzz 
Bataiyae ki mujhe ossae repair karwnae kae liyae phlae pay karna padega parts ka cost or oska labour charge 
Ici Lombard 

Plz reply",224,unknown,0,motor,Claims Experience,Claims Experience,Unknown,Process / Documentation Friction,Confusion,Low,Customer's Activa silencer broke due to an accident and they are asking ICICI Lombard if they need to pay for the repair parts and labor charge upfront.,3,4,Low
https://www.youtube.com/watch?v=5umE3I0Fs8I&lc=Ugzkps_A0TqxVeVcDKJ4AaABAg,2025-04-05 05:30:00,मेरा हेल्थ इंश्योरेंस है icici lombard मैं उसका प्रीमियम बहुत महंगा होगया है इसके कारण मैं पोर्ट करवाना चाहता हो और मुझे knee रिप्लेसमेंट हुआ है हर्निया का ऑपरेशन हुआ और स्टोन का भी कल मुझे क्लेम मिलेगा या नहीं कि दिक्कत करेगा ?,228,unknown,0,health,Servicing & Policy Admin,Servicing & Policy Admin,Unknown,Product Design or Complexity,Confusion,Medium,"Customer has an ICICI Lombard health insurance policy with a premium that has become very expensive. They wish to port the policy and are concerned if upcoming claims for knee replacement, hernia operation, and stone will be covered or cause issues.",2,2,Low
https://www.youtube.com/watch?v=bmqOMpoDEh0&lc=UgwW_pV3Kp-ixhKnta54AaABAg,2026-01-31 05:30:00,"Very bad experience  at the time of discharge from Hospital 
Icici lombard 

Extremely disappointed with ICICI Lombard. Patient ready for discharge but waiting for hours due to internal claim delays. Causing unnecessary mental stress to family.
Don’t buy policy from ICICI",272,unknown,0,health,Claims Experience,Claims Experience,Unknown,Process / Documentation Friction,Anger,High,"Customer experienced significant delays at the hospital during discharge due to internal claim processing issues with ICICI Lombard, causing mental stress.",3,3,Medium
https://www.youtube.com/watch?v=Val3TYHy2DE&lc=Ugxnh5mFzyLRDPfqghN4AaABAg,2024-04-06 05:30:00,Maam bada confusion hai .. mujhe lomabard agent ka call aaya tha.. he insisted to take advantage plan. They told health 365 have capping and not given claim. Also anytime bank can close this polich. Please guide .. i see premium is just double in case of advantage plan.,270,unknown,1,health,Onboarding & Policy Understanding,Sales Pressure or Coercion,Agent / Advisor,Misrepresentation / Incomplete Explanation,Confusion,Medium,"A Lombard agent insisted on taking an 'advantage plan', claiming the 'health 365' plan had capping and wouldn't provide claims, and that the bank could close the policy anytime. The user is confused as the premium for the advantage plan is double.",3,2,Medium
https://www.youtube.com/watch?v=zG01BhOTvto&lc=UgyBl08R0X-6Ib1IVaN4AaABAg,2025-03-31 05:30:00,"Yaha apne jo 24 month ka waiting period bataya h ICICI LOMBARD KA wo galat bataya h ..ICOCI LOMBARD all critical treatments liks heart attack,kisi v tarah ka transplant wo sb after 30 days cover krta h ELEVATE me .😊",215,unknown,3,health,Servicing & Policy Admin,Misrepresentation / Incomplete Explanation,Unknown,Misrepresentation / Incomplete Explanation,Confusion,Low,"The user states that ICICI Lombard's 24-month waiting period for critical treatments like heart attack and transplants is incorrect, claiming the 'Elevate' plan covers them after 30 days.",3,3,Medium
https://www.youtube.com/watch?v=UB7_Ds5iV7g&lc=UgyPFHyTLhNn1eTwXUJ4AaABAg,2025-12-31 05:30:00,ICICI Lombard mat Lena bhai accident hone k baad main ne showroom me claim k liye diya 10 din bad Jake reject Kardiya reason ye bataya k pahle se dent the accident me nahi hua Waise main 2022 se same insurance renewal karwara ho fir bhi reject kiya accident me agar kisi jaan bhi jaye ye Lok ko farak nahi padta scam hai sab,324,unknown,0,motor,Claims Experience,Claims Processing / Documentation Friction,Claims / TPA,Process / Documentation Friction,Anger,High,"After an accident, the user filed a claim with ICICI Lombard, which was rejected after 10 days with the reason that pre-existing dents were present, not caused by the accident. The user has been renewing the same insurance since 2022 and feels it's a scam.",2,1,Medium
https://www.youtube.com/watch?v=WChUfz0lgfI&lc=UgwwD5YRxNdK5zj5IRB4AaABAg,2026-02-05 05:30:00,Sir meri phle new india se policy thi jisme ek claim aya tha ... But next year mene Lombard se policy li..but mention nahi kr paya last claim aur 20% ncb le li... Abhi wo meri pura claim reject kr rhe hain..pls help me sir ..me bahut preshan hu,244,unknown,1,motor,Claims Experience,Misrepresentation / Incomplete Explanation,Agent / Advisor,Misrepresentation / Incomplete Explanation,Confusion,High,"The user switched from New India to Lombard and did not mention a previous claim, incorrectly taking 20% NCB. Now, Lombard is rejecting their entire claim due to this. The user is seeking help as they are very distressed.",3,2,Medium
https://www.youtube.com/watch?v=WChUfz0lgfI&lc=UgzCHQiaG3AVf0tX6YV4AaABAg,2025-04-05 05:30:00,"Sir Mene ICICI Lombard ka car insurance policy bazar se liya tha, Mera NCB 20% hona chahiye tha vo mene 50% galati se liya ab meri car ka claim wrong NCB k karan reject hua hai. Policy bazar mujhe NCB correct kr k de rahi hai but vo sure nahi hai k jo reject hua claim ICICI Lombard de degi.. ese me kya karna chahiye koi solution hai to batao sir. Car abhi bhi Garage me khadi hai koi kam nahi kiya hai abhi tak..",414,unknown,0,motor,Claims Experience,Misrepresentation / Incomplete Explanation,Digital / App / Website,Misrepresentation / Incomplete Explanation,Confusion,High,"The user mistakenly took 50% NCB from PolicyBazaar for their ICICI Lombard car insurance instead of the correct 20%. Their claim was rejected due to the wrong NCB. PolicyBazaar is correcting the NCB, but the user is unsure if ICICI Lombard will approve the rejected claim and their car is still in the garage.",3,2,Medium
https://www.youtube.com/watch?v=WChUfz0lgfI&lc=UgwJDdjDgZgoKSpHli94AaABAg,2025-04-05 05:30:00,Bhai meri sister ke husbend expire ho gye h aor unka aadahar card me Nam nhi update hai Ar claim me galat date of birth bhari hui h. Iccci lombard bol rhi h ki tum prove kro ki unki biwi thi. To Kya kr sakte h,209,unknown,2,life,Claims Experience,Process / Documentation Friction,Claims / TPA,Process / Documentation Friction,Confusion,High,"The user's sister's husband passed away, but his Aadhaar card has an incorrect name, and the claim form has a wrong date of birth. ICICI Lombard is asking the user to prove she was his wife, and she is asking for guidance on what to do.",2,1,Medium
https://www.youtube.com/watch?v=WChUfz0lgfI&lc=Ugy2Xsv6OJkuWomPaKN4AaABAg,2024-04-05 05:30:00,"Dear sir
I currently hold ICICI Lombard motor vehicle policy I faced NCB relative problem.  Due to some confusion I mentioned 35% NCB in insurance apply form but company said according to last policy it should be 25%. 
Due to this reason insurance company denied to provide me claim and insurance company not given me any written notice about rejection of my insurance.
what can I do please reply🙏",397,unknown,1,motor,Claims Experience,Misrepresentation / Incomplete Explanation,Unknown,Misrepresentation / Incomplete Explanation,Confusion,Medium,"The user holds an ICICI Lombard motor policy and incorrectly mentioned 35% NCB in the application, while the company states it should be 25% based on the last policy. Due to this, the insurance company denied the claim without providing a written rejection notice. The user is asking for advice on what to do.",3,2,Medium
https://www.youtube.com/watch?v=WChUfz0lgfI&lc=Ugz_Uo92EwGChKhH0EV4AaABAg,2024-04-05 05:30:00,Bhai mene apni car claim ki thi icici lombard me … documents me maine apna DL dia tha lekin glti ye huii ki jb verification call aayi to maine glti se bol dia bhai gaadi chala rha tha … ab kya kruuuu .. ab wo bol rhe ki reject ho jaayegii,238,unknown,1,car,Claims Experience,Claims Processing,Unknown,Process / Documentation Friction,Confusion,Medium,"Event: Car accident. Process: Filed a claim with ICICI Lombard, provided DL as document, admitted to driving during verification call. Outcome: Claim expected to be rejected due to admission.",2,1,Low
https://www.youtube.com/watch?v=xCkCGGsZgWs&lc=Ugw6tNwISoxJaooSpr54AaABAg,2025-10-31 05:30:00,"Mere sath icici Lombard company ne isse bhi badha fraud Kiya h . 
Ye company bas premium lene k liye h . Kyunki jab loss Hota h tab ye hath khadhe Kar lete h . Or rozz nayi kahani banaker consumer ko itna pareshaan Kar lete h . Ki wohh haar jaye formalities Puri karte karte",274,unknown,2,unknown,Claims Experience,Claim Denial,Unknown,Process / Documentation Friction,Betrayal,High,"Event: Customer experienced a loss. Process: Filed a claim with ICICI Lombard, but the company allegedly makes excuses and causes distress during the claims process. Outcome: Claim was not settled, customer feels harassed and defeated.",2,1,Medium
https://www.youtube.com/watch?v=HVYY0HwV7IA&lc=UgyZEokfFj6PwvT_bd54AaABAg,2024-03-31 05:30:00,meri ola s1 ka accident huwa tha accident ke baad maine ola mein intimate kiya aur uske baad surgery thi meri mujhe pata nahi tha time limit ke baare mein within a month mujhe pata chala icici lombard mein contact karna padega mujhe ola walo ne mujhe bataya hi nahi fir icici lombard mein claim raise kiya waha se surveyor ne inspection kiya claim approved bhi ho gaya lekin gaadi band jaane ke baad surveyor bola 75% hi milega maine bola usko kyu zero dept mein 100% milta hai fir usne ka maine late intimate kiya icici lombard ko uska proper proof do kyu late huwa mein 100 % claim de duga maine doctor ka certificate dikhaya usko fir usne kaha ab mere paas proof hai surgery ke baad intimate kar sakte ho abhi kuch nahi milega 0 % pura 6000 rs maine apne bank account se pay kiya fir maine 75% bhi nahi diya fir again gaadi band jaane ke baad meri gaadi parking mein thi toh koi touch karke gira ke gaya body mein dents aa gaye right aur left side maine turant intimate kiya aur 9 hazar ka bill aaya abhi approval sirf left side mein diya hai jaha kam damage hai right side damage ka approval nahi de rahe keh rahe hai parking mein gira toh ek side hi gira hoga maine kaha kisi ne pehle left side se thoka hoga tabhi right side gaadi giri hai na bole nahi sirf one side milega dusre side ka claim nahi milega tanashahi hai abhi kuch bolo toh bol dega yeh bhi milega jaa ke case karo consumer court mein pehle bhi aisa bol chuka hai aur koi sunne wala bhi nahi customer care wale bolte hai claim paas hoga ya nahi surveyor decide karega aur surveyor koi na koi loop hole nikal ke bekaar ke bahane batake claim reject hi kar deta hai hamesha,1642,unknown,0,car,Claims Experience,Claim Denial,Claims / TPA,Process / Documentation Friction,Anger,High,"Event: Ola S1 scooter accident. Process: Intimated Ola, then had surgery, later learned about ICICI Lombard claim time limit. Claim approved initially, but surveyor offered only 75% due to late intimation, then denied 100% even after proof of surgery. Later, new dents occurred in parking, claim for one side denied citing it fell on one side. Outcome: Claim denied for multiple damages, customer feels treated with 'dictatorship' and told to go to consumer court.",2,1,Medium
https://www.youtube.com/watch?v=zz_AWS0ntK8&lc=UgzGnh5qAJHwOS_s-ch4AaABAg,2025-04-05 05:30:00,Aaj hi ICICI Lombard ka cashless claim me admit hua hun. Pre Authorization me 50% hi approval aya hei agr kl discharge ke time srf 70-80% hi approved hua toh kya final approval form me jo baki amount approve nhi hua hoga uska reason likha hoga ya nhi. Hospital ne 12K ke test kiye hein admit krne se pehle kya woh cashless claim me daal skta hun ya pre hospitalization me daalne pdege. Mene private lab se bi test krwaya tha parso alg clinic ke doctor ko dikha kr toh kya woh bi pre hospitalization me daal skta hun. Please sbi ki clarification dena.,550,unknown,3,health,Claims Experience,Claims Experience,Claims / TPA,Process / Documentation Friction,Confusion,Medium,Aaj hi ICICI Lombard ka cashless claim me admit hua hun. Pre Authorization me 50% hi approval aya hei agr kl discharge ke time srf 70-80% hi approved hua toh kya final approval form me jo baki amount approve nhi hua hoga uska reason likha hoga ya nhi. Hospital ne 12K ke test kiye hein admit krne se pehle kya woh cashless claim me daal skta hun ya pre hospitalization me daalne pdege. Mene private lab se bi test krwaya tha parso alg clinic ke doctor ko dikha kr toh kya woh bi pre hospitalization me daal skta hun. Please sbi ki clarification dena.,3,3,Medium
https://www.youtube.com/watch?v=THThOmzcpMI&lc=Ugy6ef6-BiEQvvFclAl4AaABAg.AFu9wY4xW2jAG8CkOe6b2P,2025-04-05 05:30:00,"Is ak karan ke liya koi bhi SAHI(Stand Alone Health Insurance) company se Health insurance nahi lena chahiya(Care, niva, star, manipal).General Insurance campany se hi Health insurance lena chahiya right now. Mane apna insurance ICICI Lombard me kiya hai, 4 bar claim le chuka hu ajtak akbhi claim nahi ruka and the best thing is that everywhere cashless hai......claim settlement Ratio 99.97% hai much batter than SAHI company",427,unknown,1,health,Claims Experience,Claims Experience,Unknown,Unknown,Unknown,Low,"Is ak karan ke liya koi bhi SAHI(Stand Alone Health Insurance) company se Health insurance nahi lena chahiya(Care, niva, star, manipal).General Insurance campany se hi Health insurance lena chahiya right now. Mane apna insurance ICICI Lombard me kiya hai, 4 bar claim le chuka hu ajtak akbhi claim nahi ruka and the best thing is that everywhere cashless hai......claim settlement Ratio 99.97% hai much batter than SAHI company",1,1,Medium
https://www.youtube.com/watch?v=THThOmzcpMI&lc=UgxLkqPGuH_ZK10LC1R4AaABAg,2025-04-05 05:30:00,"Bro 3 baar port kiya hoon claim related issues ke liye aur finally ICICI Lombard mein hoon. Mehenga hai lekin 2 baar claim kiya aur koi takleef nahi hui, infact mera 2nd claim toh tie-up hospital mein bhi nahi tha phir bhi cashless kar diya unhone.",248,unknown,3,health,Claims Experience,Claims Experience,Unknown,Unknown,Unknown,Low,"Bro 3 baar port kiya hoon claim related issues ke liye aur finally ICICI Lombard mein hoon. Mehenga hai lekin 2 baar claim kiya aur koi takleef nahi hui, infact mera 2nd claim toh tie-up hospital mein bhi nahi tha phir bhi cashless kar diya unhone.",2,2,Medium
https://www.youtube.com/watch?v=THThOmzcpMI&lc=Ugzdazgo9PGjjAtc0-p4AaABAg,2025-04-05 05:30:00,I was also admitted in other hospital which was not listed in cashless facility but I got all the documents and I uploaded in ICICI Lombard app within 15-17 days I got my claim passed. Overall mera experience sahi raha,218,unknown,0,health,Claims Experience,Claims Experience,Digital / App / Website,Unknown,Unknown,Low,I was also admitted in other hospital which was not listed in cashless facility but I got all the documents and I uploaded in ICICI Lombard app within 15-17 days I got my claim passed. Overall mera experience sahi raha,3,3,Medium
https://www.youtube.com/watch?v=THThOmzcpMI&lc=UgxEJY3GXDI89cUPmqp4AaABAg,2025-04-05 05:30:00,Mere pass icici lombard ka insurance tha or meri Kidney damage ho gai but tab meh Dubai meh job krta tha or mujhe udher apni first dyalsis krvai or jab meh after two week resign or visa cancel krva kr aya tab insurance meh mere dyalsis or kidney treatment isley cancel kiya ki meri first dyalsis and test india se krvana chaiye tha,331,unknown,0,health,Claims Experience,Claims Experience,Unknown,Misrepresentation / Incomplete Explanation,Betrayal,High,Mere pass icici lombard ka insurance tha or meri Kidney damage ho gai but tab meh Dubai meh job krta tha or mujhe udher apni first dyalsis krvai or jab meh after two week resign or visa cancel krva kr aya tab insurance meh mere dyalsis or kidney treatment isley cancel kiya ki meri first dyalsis and test india se krvana chaiye tha,1,1,Medium
https://www.youtube.com/watch?v=THThOmzcpMI&lc=UgxaMigPGS5Y83Bpnyl4AaABAg,2025-04-05 05:30:00,"I have mediclaim through my company which is ICICI Lombard.. recently I got diagnosed with kidney stone operation and hospital was on list of mediclaim so it got approved easily in cashless process..I was too afraid what if doctor will do unnecessary operation to get mediclaim money...gharwale bhi dant rahe the kyoki decision operation ka gharwalo se discuss nahi kiya tha...
Private hospitals or doctor par trust karna bahot hard hai aaj kal.",445,unknown,0,health,Claims Experience,Claims Experience,Unknown,Unknown,Confusion,Medium,I have mediclaim through my company which is ICICI Lombard.. recently I got diagnosed with kidney stone operation and hospital was on list of mediclaim so it got approved easily in cashless process..I was too afraid what if doctor will do unnecessary operation to get mediclaim money...gharwale bhi dant rahe the kyoki decision operation ka gharwalo se discuss nahi kiya tha. Private hospitals or doctor par trust karna bahot hard hai aaj kal.,3,3,Medium
https://www.youtube.com/watch?v=jL3QnEiMsx0&lc=Ugz4wZiHlw5QUSIW26R4AaABAg,2023-03-31 05:30:00,Mere papa ka policy tha icici me mere papa ki death ho gayi 1 year ho gaya he or hamne claim kiya thaa icici lombard me but abhi take kuh hua nahi sab formalities bhi completed kar di he fir bhi or claim reject nahi hua fir kyu nahi pass huyi policy?  Policy agent bhi kuch anwer nahi de rahe he,295,unknown,1,unknown,Claims Experience,Claims Processing,Agent / Advisor,Process / Documentation Friction,Resignation,High,"My father had a policy with ICICI Lombard, and he passed away a year ago. We filed a claim with ICICI Lombard, but nothing has happened yet. All formalities are completed, yet the claim was not rejected, but it also hasn't been passed. The policy agent is also not providing any answers.",3,2,Medium
https://www.youtube.com/watch?v=wLdmuXxwRys&lc=Ugwg-rnQygGdbUpPf-J4AaABAg.9rV_jxlVTiQA-EvSlLJixK,2024-04-05 05:30:00,"Same here, i had taken 2A plan policy icici lombard in 2023, rs 8659/. Annual premium, and now after year for renewal amount showing aprx 38000/. Multiple of 4times, it's too much fraud there customers, it's should case registered on company as they are selling fake commitments that they will not change 5 yrs premium.",319,unknown,0,unknown,Onboarding & Policy Understanding,Premium Increase,Unknown,Misrepresentation / Incomplete Explanation,Anger,High,"I purchased a 2A plan policy from ICICI Lombard in 2023 for Rs 8659 annually. Now, for renewal, the amount is showing approximately Rs 38000, a four-fold increase. This is fraud; customers are being deceived. The company made fake commitments that the premium would not change for 5 years.",4,3,Medium
https://www.youtube.com/watch?v=wLdmuXxwRys&lc=UgyxXXxHuhAxPix_7XB4AaABAg.9rIkeH5gZh09sA0ZJzTsfX,2024-04-05 05:30:00,"​ @Bankingjankariamit , sir I am icici customer and  customer  care confirmed, it's a group policy...tie up with icici Lombard on mutual understanding...1 year policy tenure ...no promish of continuity for life long....",219,unknown,0,unknown,Onboarding & Policy Understanding,Policy Type Confirmation,Unknown,Misrepresentation / Incomplete Explanation,Confusion,Medium,"I am an ICICI customer, and customer care confirmed that it is a group policy, a tie-up with ICICI Lombard based on mutual understanding with a 1-year policy tenure. There was no promise of lifelong continuity.",2,2,Medium
